1.578825793650793230e+02 4.998888888888886939e+00 4.172660847067312662e-01 1.505202349718848531e-01 9.867396417476620440e-01 2.265634113599142643e-02
1.566086904761904748e+02 4.234206349206348641e+00 3.813856600125391516e-01 4.060745764436783645e-02 9.869771632953812102e-01 1.648965616339127587e-03
1.266800087707058395e+02 6.561085972850676740e+00 2.774843186873767187e-01 2.230001682088807863e-02 9.859859269251808334e-01 4.972907502118912573e-04
8.718870784388022344e+01 5.326718653397417569e+00 2.965962620903130897e-01 2.803680007322909701e-02 9.892757651550883047e-01 7.860621583462191900e-04
3.490419197570330425e+02 9.874999999999992895e+00 3.806099147835325103e-01 3.017378744243189859e-01 9.645116580064686529e-01 9.104574486210610662e-02
2.206740518962076081e+01 2.855069860279441762e+00 4.056635793857867878e-01 3.055446553683400721e-02 9.898655505571115620e-01 9.335753642415769689e-04
